id|fecha_relevamiento|existe_trab_alum|antiguedad|empresa|sector|facilidad_est_emp|facilidad_est_inst|alu_trab_ocup|hora_sem_trab_alum|alu_trab_tarea|alu_trab_hace|rel_trab_carrera|alu_trab_desjub|alu_trab_fami|remuneracion|
4625|24/10/2016|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Profesora|Pasante|Total|N|N|S|
5991|16/12/2016|No esta pensando en trabajar|||||||||||N|N|N|
5114|03/01/2017|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5128|01/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
4852|01/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
6083|01/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
6172|07/02/2017|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Profesora de Matemática en una escuela secundaria|Obrero o empleado|Total|S|N|S|
5920|08/02/2017|No esta pensando en trabajar|||||||||||N|N|N|
6288|29/03/2017|No esta pensando en trabajar||||||||||||||
6508|29/03/2017|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Personal militar en la base aérea|Obrero o empleado|Parcial|S|N|S|
1678|20/04/2017|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollador/Arquitecto python|Obrero o empleado|Total|N|N|S|
881|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
2614|20/04/2017|No esta pensando en trabajar||||||||||||||
1951|20/04/2017|No esta pensando en trabajar||||||||||||||
2350|03/08/2017|Trabajó al menos una hora||||||Permanente|35 o más horas|Senior Frontend Developer|Obrero o empleado|Total|S|N|S|
5102|07/08/2017|No esta pensando en trabajar|||||||||||N|N|N|
4099|22/08/2017|Trabajó al menos una hora||||||Temporaria|35 o más horas|Personalización de paginas de internet, relacionadas con finanzas y redes sociales.|Cuenta propia|Parcial|N|N|N|
5614|29/08/2017|No esta pensando en trabajar|||||||||||N|N|N|
4625|14/11/2017|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|Profesora|Pasante|Total|N|N|S|
5276|05/01/2018|No esta pensando en trabajar|||||||||||N|N|N|
4144|01/02/2018|Trabajó al menos una hora|4|||||Permanente|35 o más horas|Analista Programador|Obrero o empleado|Total|S|N|S|
6535|01/02/2018|Trabajó al menos una hora|0|Q4Tech||Mucha|Mucha|Permanente|Hasta 10 horas|Programadora|Obrero o empleado|Total|S|N|S|
5928|09/02/2018|No esta pensando en trabajar|||||||||||N|N|N|
6032|10/02/2018|No esta pensando en trabajar|||||||||||N|N|N|
4832|14/02/2018|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|profesor de salsa|Obrero o empleado|Sin relación|N|N|S|
6090|14/02/2018|No esta pensando en trabajar||||||||||||||
6355|16/02/2018|No esta pensando en trabajar||||||||||||||
6545|16/02/2018|Trabajó al menos una hora|2|||||Permanente|Hasta 10 horas|Consultor|Obrero o empleado|Total|S|N|S|
5921|19/02/2018|No esta pensando en trabajar|||||||||||N|N|N|
4099|16/03/2018|Trabajó al menos una hora|6||CONSTRUCCIÓN|Nada|Nada|Permanente|35 o más horas|Personalización de paginas de internet, relacionadas con finanzas y redes sociales.|Cuenta propia|Parcial|N|N|N|
4853|16/03/2018|Trabajó al menos una hora|0|||||Permanente|35 o más horas|Desarrollo de software|Obrero o empleado|Total|S|N|S|
6759|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6843|03/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
6890|06/04/2018|Trabajó al menos una hora|1|DGCYE|ENSEÑANZA|||Temporaria|Mas de 10 y hasta 20 horas|PROFESORA DE MATEMÁTICA|Obrero o empleado|Total|N|N|N|
4621|16/04/2018|No esta pensando en trabajar|||||||||||N|N|N|
3719|24/05/2018|Trabajó al menos una hora||||||Permanente|35 o más horas|desarrollador web|Obrero o empleado|Total|S|N|S|
6995|27/08/2018|||||||||||||||
6071|06/09/2018|No esta pensando en trabajar|||||||||||N|N|N|
5017|22/09/2018|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6771|01/02/2019|Trabajó al menos una hora|2||AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|||Temporaria|Hasta 10 horas|MANTENIMIENTO DE PARQUES, TRABAJO DE CAMPO|Cuenta propia|Sin relación|N|N|S|
5920|02/02/2019|No esta pensando en trabajar|||||||||||N|N|N|
6857|04/02/2019|Trabajó al menos una hora|4||ENSEÑANZA|||Temporaria|Mas de 10 y hasta 20 horas|PROFESORA DE MATEMÁTICA|Obrero o empleado|Total|S|N|S|
5319|04/02/2019|No trabajó y no buscó trabajo en los últimos 30 días|0||||||||Obrero o empleado|||||
5084|05/02/2019|Trabajó al menos una hora|3|Municipio Tandil|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Permanente|35 o más horas|Reciclaje y pretratamiento|Obrero o empleado|Total|S|N|S|
6889|05/02/2019|Trabajó al menos una hora|6||ENSEÑANZA|||Permanente|Mas de 20 y menos de 35 horas|docente|Obrero o empleado|Total|S|N|S|
6492|06/02/2019|Trabajó al menos una hora||||||Temporaria|35 o más horas|Venta de Planes de Ahorro|Obrero o empleado|Sin relación|S|N|S|
3876|07/02/2019|Trabajó al menos una hora|5|siete ideas|INTERMEDIACIÓN FINANCIERA Y OTROS SERVICIOS FINANCIEROS|Mucha|Mucha|Permanente|35 o más horas|Desarrollo de software|Obrero o empleado|Total|S|N|S|
7013|11/02/2019|No esta pensando en trabajar||||||||||||||
5535|18/02/2019|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7030|25/02/2019|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7054|07/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7060|07/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
4621|20/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
6891|20/03/2019|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|DOCENTE MATEMATICA|Cuenta propia|Total|N|N|N|
5614|20/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
7174|21/03/2019|No esta pensando en trabajar|||||||||||N|N|N|
5149|08/05/2019|Trabajó al menos una hora|3|||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|N|N|S|
4842|24/05/2019|Trabajó al menos una hora|1|Grupo Assa|INDUSTRIA MANUFACTURERA|Mucha|Poca|Permanente|35 o más horas|Desarrolladora de Software|Obrero o empleado|Total|S|N|S|
4750|30/05/2019|No esta pensando en trabajar|||||||||Obrero o empleado|||||
7346|15/07/2019|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7392|27/09/2019|Trabajó al menos una hora|0|||||Temporaria|Hasta 10 horas|Atención al publico|Obrero o empleado|Sin relación|N|N|N|
6492|11/10/2019|Trabajó al menos una hora||||||Temporaria|35 o más horas|Venta de Planes de Ahorro|Obrero o empleado|Sin relación|S|N|S|
6083|05/11/2019|No esta pensando en trabajar|||||||||||N|N|N|
6032|05/11/2019|No esta pensando en trabajar|||||||||||N|N|N|
6825|03/12/2019|Trabajó al menos una hora|5|MUNICIPIO DE TANDIL|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA||Mucha|Permanente|35 o más horas|EMPLEADA PÚBLICA ADMINISTRATIVA|Obrero o empleado|Sin relación|S|N|S|
5990|01/02/2020|No esta pensando en trabajar|||||||||||N|N|N|
6442|05/02/2020|No esta pensando en trabajar||||||||||||||
3386|06/02/2020|Trabajó al menos una hora|6|FAA|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Mucha|Poca|Permanente|35 o más horas|Mecanico de aeronaves|Obrero o empleado|Parcial|S|N|S|
7223|10/02/2020|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
7198|12/02/2020|Trabajó al menos una hora|0|||||Permanente|Hasta 10 horas|Operadora |Pasante|Sin relación|N|N|S|
5824|15/02/2020|Trabajó al menos una hora|1|KMG||Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|Desarrollo de software|Obrero o empleado|Total|S|N|S|
6542|18/02/2020|Trabajó al menos una hora|4||ENSEÑANZA|||Permanente|Mas de 10 y hasta 20 horas|Docente|Obrero o empleado|Total|S|N|S|
6235|18/02/2020|No esta pensando en trabajar|||||||||||N|N|N|
6929|20/02/2020|Trabajó al menos una hora||MORGANA TECHNOLOGIES SA||||Temporaria|Mas de 10 y hasta 20 horas|CONSULTOR DE SISTEMA DE GESTION|Cuenta propia|Parcial|N|N|S|
5849|25/02/2020|Trabajó al menos una hora|2||ENSEÑANZA|Poca||Temporaria|Mas de 20 y menos de 35 horas|Clases particulares|Cuenta propia|Parcial|N|N|S|
7183|04/03/2020|Trabajó al menos una hora|0|Pedidosya|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Mucha|Mucha|Temporaria|35 o más horas|Envio pedidos|Cuenta propia|Sin relación|N|N|S|
7577|16/03/2020|Trabajó al menos una hora||||||Permanente|35 o más horas|Contador Público|Obrero o empleado|Parcial|S|N|S|
7609|30/03/2020|No esta pensando en trabajar|||||||||||N|N|N|
7624|30/03/2020|No esta pensando en trabajar|||||||||||N|N|N|
2456|19/08/2020|Trabajó al menos una hora|6|IBM||Poca|Poca|Permanente|35 o más horas|First Line Lider|Obrero o empleado|Total|S|N|S|
7776|01/02/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
6857|03/02/2021|Trabajó al menos una hora|6||ENSEÑANZA|||Temporaria|Mas de 20 y menos de 35 horas|PROFESORA DE MATEMÁTICA|Obrero o empleado|Total|S|N|S|
5550|10/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
7703|10/02/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
6773|15/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
4080|16/02/2021|Trabajó al menos una hora|6|KMG||Mucha|Mucha|Permanente|35 o más horas|Consultoria|Obrero o empleado|Total|S|N|S|
7777|17/02/2021|Trabajó al menos una hora|5||INTERMEDIACIÓN FINANCIERA Y OTROS SERVICIOS FINANCIEROS|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|PRODUCTOR ASESOR DE SEGUROS|Cuenta propia|Parcial|N|N|S|
8076|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
8082|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
8169|27/02/2021|No esta pensando en trabajar|||||||||||N|N|N|
8228|12/03/2021|No esta pensando en trabajar||||||||||||||
4599|13/03/2021|Trabajó al menos una hora|5|Teracode||Poca|Poca|Permanente|35 o más horas|Desarrollador Web|Obrero o empleado|Total|S|N|S|
8230|15/03/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8234|19/03/2021|No esta pensando en trabajar||||||||||||||
6555|22/03/2021|Trabajó al menos una hora|2|||Mucha||Temporaria|Hasta 10 horas|vendedora|Obrero o empleado|Sin relación|N|N|S|
8266|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8397|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8400|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8422|25/03/2021|Trabajó al menos una hora||||||Temporaria|35 o más horas|PEÓN DE ALBAÑIL|Pasante|Sin relación|N|N|N|
8524|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
4053|28/04/2021|Trabajó al menos una hora|6|||||Temporaria|Hasta 10 horas|Programador|Obrero o empleado|Total|S|N|S|
1951|08/07/2021|No esta pensando en trabajar||||||||||||||
8613|27/07/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8654|27/07/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
5991|01/08/2021|Trabajó al menos una hora|0|Equo||Mucha|Poca|Temporaria|35 o más horas|Desarrollador de software Fullstack|Cuenta propia|Total|N|N|S|
8691|30/08/2021|Trabajó al menos una hora|1|ESTUDIO CONTABLE|AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|Poca||Permanente|35 o más horas|CONTADO PUBLICO|Cuenta propia|Sin relación|N|N|N|
7013|12/11/2021|No esta pensando en trabajar||||||||||||||
8266|03/12/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
4408|17/01/2022|Trabajó al menos una hora|6|DGCYE|ENSEÑANZA|Poca|Poca|Permanente|35 o más horas|docente|Obrero o empleado|Sin relación|S|N|S|
7174|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
7494|06/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
5319|07/02/2022|Trabajó al menos una hora|2|||Mucha|Mucha|Permanente|35 o más horas|Customer manager|Obrero o empleado|Total|S|N|S|
8859|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8107|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8417|15/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
5991|17/02/2022|No esta pensando en trabajar|0|Equo||Mucha|Poca||||Cuenta propia|||||
6761|17/02/2022|Trabajó al menos una hora|0|Phishfort|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Mucha|Poca|Temporaria|Hasta 10 horas|Analista de Phishing |Cuenta propia|Parcial|N|N|S|
5402|22/02/2022|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollador|Obrero o empleado|Total|S|N|S|
8422|22/02/2022|Trabajó al menos una hora|0|||||Temporaria|35 o más horas|Mandadero de PedidosYa|Pasante|Sin relación|N|N|S|
9198|21/03/2022|||||||||||||||
9336|01/01/1900|||||||||||||||
6252|19/05/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
3916|21/06/2022|No esta pensando en trabajar|||||||||||N|N|N|
8032|21/06/2022|No esta pensando en trabajar|||||||||||N|N|N|
2383|29/06/2022|No esta pensando en trabajar|||||||||||N|N|N|
9066|12/07/2022|Trabajó al menos una hora|2||AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|Poca|Poca|Permanente|35 o más horas|Administrativo|Obrero o empleado|Sin relación|S|N|S|
69|29/03/2000|||||||||||||||
248|01/04/2002|||||||||||||||
312|03/02/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total||||
356|01/04/2002|||||||||||||||
392|01/04/2002|||||||||||||||
399|14/02/2003|||||||||||||||
638|03/04/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial||||
638|21/02/2005|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
721|01/04/2002|||||||||||||||
1021|11/12/2002|||||||||||||||
1021|19/03/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1216|01/04/2002|||||||||||||||
1288|16/02/2006|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1288|01/04/2002|||||||||||||||
1458|01/04/2002|||||||||||||||
1531|01/04/2002|||||||||||||||
1531|05/03/2008|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollo de Software|Obrero o empleado|Total|N|N|N|
1684|01/04/2002|||||||||||||||
1733|13/02/2004|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
1745|03/03/2008|Trabajó al menos una hora||||||Permanente|35 o más horas|Operador de Ciber |Obrero o empleado|Sin relación|S|N|S|
1760|14/02/2008|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|desarrollador|Cuenta propia|Total|N|N|S|
1771|01/04/2002|||||||||||||||
1889|01/04/2002|||||||||||||||
1899|01/04/2002|||||||||||||||
1899|04/02/2003|||||||||||||||
1900|30/03/2005|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
1900|03/03/2008|Trabajó al menos una hora||||||Permanente|35 o más horas|Programador|Obrero o empleado|Total|S|N|S|
1905|04/12/2002|||||||||||||||
1936|03/02/2003|||||||||||||||
2074|01/04/2002|||||||||||||||
2082|17/05/2007|Trabajó al menos una hora||||||Permanente|35 o más horas|Mantenimiento de Sistemas, Redes, Hardware. Programación|Obrero o empleado|Parcial|S|N|S|
2147|13/03/2003|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial||||
2161|24/02/2006|No esta pensando en trabajar||||||||||||||
2277|04/03/2008|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
2454|24/02/2008|No esta pensando en trabajar||||||||||||||
2564|01/04/2002|||||||||||||||
2585|12/03/2004|No esta pensando en trabajar||||||||||||||
2585|01/04/2002|||||||||||||||
2588|01/04/2002|||||||||||||||
2614|01/03/2006|No esta pensando en trabajar||||||||||||||
2657|11/02/2003|||||||||||||||
2687|18/03/2003|||||||||||||||
2731|12/03/2004|No esta pensando en trabajar||||||||||Total|||2|
2765|12/02/2007|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
2792|23/07/2007|Trabajó al menos una hora|||||||Hasta 10 horas|||Parcial|||1|
2820|03/02/2008|No esta pensando en trabajar||||||||||||||
2820|08/02/2005|No esta pensando en trabajar|||||||Mas de 10 y hasta 20 horas|||Total||||
2841|20/02/2006|Trabajó al menos una hora|||||||Hasta 10 horas|||Parcial|||1|
2856|04/03/2006|No esta pensando en trabajar||||||||||||||
2856|05/02/2004|No esta pensando en trabajar||||||||||||||
2873|18/12/2002|||||||||||||||
2886|05/02/2007|Trabajó al menos una hora|||||||Hasta 10 horas|||Parcial|||1|
2909|05/06/2007|No esta pensando en trabajar||||||||||||||
3017|25/02/2004|No esta pensando en trabajar||||||||||||||
3047|01/04/2003|||||||||||||||
3068|08/04/2003|||||||||||||||
3139|15/04/2003|||||||||||||||
3213|24/02/2006|No esta pensando en trabajar||||||||||||||
3216|12/02/2007|No esta pensando en trabajar||||||||||||||
3370|16/04/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación||||
3453|17/03/2008|Trabajó al menos una hora||||||Permanente|35 o más horas|Oficina de Sumarios y Causas Judiciales|Obrero o empleado|Parcial|S|N|S|
3463|16/04/2004|No esta pensando en trabajar||||||||||||||
3478|02/11/2005|No esta pensando en trabajar||||||||||||||
3580|02/03/2006|No esta pensando en trabajar||||||||||||||
3684|11/07/2006|No esta pensando en trabajar||||||||||||||
3895|20/04/2006|No esta pensando en trabajar||||||||||||||
3895|02/12/2007|No esta pensando en trabajar||||||||||||||
3911|21/04/2006|No esta pensando en trabajar||||||||||||||
3986|26/04/2006|No esta pensando en trabajar||||||||||||||
4020|03/05/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
4264|21/02/2008|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Profesora de matemática en ESB  y Polimodal|Obrero o empleado|Total|S|N|S|
4329|28/02/2008|No esta pensando en trabajar|||||||||||N|N|N|
4490|03/04/2008|No esta pensando en trabajar||||||||||||||
332|08/07/2008|Trabajó al menos una hora||||||Permanente|Mas de 10 y hasta 20 horas|Mantenimiento sistema hotelero|Obrero o empleado|Parcial|N|N|S|
3595|15/08/2008|No esta pensando en trabajar|||||||||||N|N|N|
1899|22/08/2008|Trabajó al menos una hora||||||Permanente|35 o más horas|Comerciante|Patrón|Parcial|N|S|N|
2728|04/02/2009|Trabajó al menos una hora||||||Permanente|35 o más horas|Team Leader|Obrero o empleado|Total|S|N|S|
2751|18/02/2009|Trabajó al menos una hora||||||Permanente|35 o más horas|Lider Tecnico - Programador Senior|Obrero o empleado|Total|S|N|S|
4559|25/02/2009|No esta pensando en trabajar|||||||||||N|N|N|
823|17/04/2009|||||||||||||||
4713|30/04/2009|No esta pensando en trabajar|||||||||||N|N|N|
1760|16/06/2009|Trabajó al menos una hora||||||Permanente|35 o más horas|desarrollador|Obrero o empleado|Total|N|N|S|
4347|21/12/2009|Trabajó al menos una hora||||||Permanente|35 o más horas|profesor de matemática|Obrero o empleado|Total|S|N|S|
2119|05/02/2010|Trabajó al menos una hora||||||Permanente|35 o más horas|Desarrollo e Implementación - Proyecto ANSeS - ISISTAN|Pasante|Total|N|N|S|
4325|08/02/2010|No esta pensando en trabajar|||||||||||N|N|N|
3994|15/02/2010|No esta pensando en trabajar|||||||||||N|N|N|
4802|23/03/2010|No esta pensando en trabajar||||||||||||||
3342|29/03/2010|No esta pensando en trabajar|||||||||||N|N|N|
661|16/04/2010|Trabajó al menos una hora||||||Permanente|35 o más horas|desconoce|Obrero o empleado|Total|S|N|S|
1904|29/04/2010|Trabajó al menos una hora||||||Permanente|35 o más horas|progrmador|Cuenta propia|Total|N|N|N|
4408|11/08/2010|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|docente|Obrero o empleado|Total|S|N|S|
