nombre|carrera|plan|materia|periodo_dictado|nombre_materia|obligatoria|anio_de_cursada|
Licenciatura en Ciencias Matemáticas|205|2004|4093|1° cuatrimestre|Geometría y Algebra en Modelos de Física y Matemática|N||
Licenciatura en Ciencias Matemáticas|205|2004|4094|2° cuatrimestre|Resolución de Problemas|N||
Licenciatura en Ciencias Matemáticas|205|2004|4095|1° cuatrimestre|Algebras Espectrales|N||
Licenciatura en Ciencias Matemáticas|205|2004|4096||Animación Geogebra|N||
Licenciatura en Ciencias Matemáticas|205|2004|4097|1º cuatrimestre|Productos Tensoriales de Espacios Vectoriales|N|4|
Licenciatura en Ciencias Matemáticas|205|2004|4098|2° cuatrimestre|Estructuras Algebraicas Ordenadas|N|4|
Licenciatura en Ciencias Matemáticas|205|2004|4099|1º cuatrimestre|Algebra Homológica|N||
Licenciatura en Ciencias Matemáticas|205|2004|4100|1º cuatrimestre|Taller de Matemátca Aplicada|N||
Licenciatura en Ciencias Matemáticas|205|2004|4101||Programación en Python|N||
Licenciatura en Ciencias Matemáticas|205|2004|9006|2° cuatrimestre|Optativa I Matemática|S|4|
Licenciatura en Ciencias Matemáticas|205|2004|9007|1° cuatrimestre|Optativa II Matemática|S|5|
Licenciatura en Educación Matemática|211|2004|0017|2° cuatrimestre|Inglés|S|2|
Licenciatura en Educación Matemática|211|2004|0048|2° cuatrimestre|Informática Educativa|S|2|
Licenciatura en Educación Matemática|211|2004|0138|1° cuatrimestre|Matemática I|S|1|
Licenciatura en Educación Matemática|211|2004|0139|1° cuatrimestre|Fundamentos Epistemológicos para la Educación Matemática|S|1|
Licenciatura en Educación Matemática|211|2004|0140|2° cuatrimestre|Matemática II|S|1|
Licenciatura en Educación Matemática|211|2004|0141|2° cuatrimestre|Fundamentos Cognitivos para la Educación Matemática|S|1|
Licenciatura en Educación Matemática|211|2004|0142|1° cuatrimestre|Matemática III|S|2|
Licenciatura en Educación Matemática|211|2004|0143|1° cuatrimestre|Fundamentos Didácticos para la Educación Matemática|S|2|
Licenciatura en Educación Matemática|211|2004|0144|2° cuatrimestre|Fundamentos Metodológicos para la Educación Matemática|S|2|
Licenciatura en Educación Matemática|211|2004|0207||Taller de Tesis|S|2|
Licenciatura en Educación Matemática|211|2004|0239||Prueba de Aptitud de Ingles|N||
Licenciatura en Tecnología Ambiental|209|1998|0006|2º cuatrimestre|Geometría y Algebra Lineal|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0017|1° cuatrimestre|Inglés|S||
Licenciatura en Tecnología Ambiental|209|1998|0045|2º cuatrimestre|Cálculo Numérico|S|3|
Licenciatura en Tecnología Ambiental|209|1998|0058|1º cuatrimestre|Física I|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0059|2º cuatrimestre|Física II|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0060|2º cuatrimestre|Física Experimental I|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0061|1º cuatrimestre|Física III|S|2|
Licenciatura en Tecnología Ambiental|209|1998|0062|1º cuatrimestre|Física Experimental II|S|2|
Licenciatura en Tecnología Ambiental|209|1998|0063|2º cuatrimestre|Física IV|S|2|
Licenciatura en Tecnología Ambiental|209|1998|0064|2º cuatrimestre|Física Experimental III|S|2|
Licenciatura en Tecnología Ambiental|209|1998|0065|1º cuatrimestre|Estructura de la Materia|S|3|
Licenciatura en Tecnología Ambiental|209|1998|0068|2º cuatrimestre|Termofísica|S|3|
Licenciatura en Tecnología Ambiental|209|1998|0077|1º cuatrimestre|Cálculo Infinitesimal I|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0079|1º cuatrimestre|Introducción a la Problemática Ambiental y a la Ecología|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0080|2º cuatrimestre|Química Orgánica y Biológica|S|1|
Licenciatura en Tecnología Ambiental|209|1998|0081|1º cuatrimestre|Cálculo Infinitesimal II|S|2|
Licenciatura en Tecnología Ambiental|209|1998|0082|2º cuatrimestre|Fundamentos de Ecología|N|2|
